"S No","Date","Acknowledged","Category","Location","Source","Current State","To Do","Duration","Description","Acknowledge Comments"
"1963","7/17/2025 2:02:49","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:04:43","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1964","7/17/2025 1:57:37","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1965","7/17/2025 1:57:36","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:00:01","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1966","7/17/2025 1:29:30","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1967","7/17/2025 1:29:29","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:00:01","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1968","7/17/2025 1:09:07","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1969","7/17/2025 1:07:04","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:02:03","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1970","7/17/2025 1:01:51","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1971","7/17/2025 1:01:46","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:00:05","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1972","7/17/2025 0:26:31","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1973","7/17/2025 0:19:45","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:06:45","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1974","7/17/2025 0:04:33","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1975","7/16/2025 23:57:22","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:07:10","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1976","7/16/2025 19:21:56","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1977","7/16/2025 19:16:33","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:05:22","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1978","7/16/2025 19:11:21","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1979","7/16/2025 19:04:54","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:06:26","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1980","7/16/2025 18:00:59","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 69/B69 First Floor/69-BL-005 (EF-3)","EF_FAIL","Normal","Ack","","EF_FAIL: Exhaust Fan Failure Alarm has returned to normal at Building 69 / B69 First Floor / 69-BL-005 (EF-3) / EF_FAIL.
EF_FAIL: Exhaust Fan Failure Alarm has returned to normal at Building 69 / B69 First Floor / 69-BL-005 (EF-3) / EF_FAIL.
$Main LBNL Campus / Building 69 / B69 First Floor / 69-BL-005 (EF-3) / EF_FAIL","" 
"1981","7/16/2025 17:07:35","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 71B/B71B First Floor/71B-AHU-20","SF_FAIL","Normal","" ,"","SF_FAIL: Supply Fan Failure Alarm has returned to normal at Building 71B / B71B First Floor / 71B-AHU-20 / SF_FAIL.
SF_FAIL: Supply Fan Failure Alarm has returned to normal at Building 71B / B71B First Floor / 71B-AHU-20 / SF_FAIL.
$Main LBNL Campus / Building 71B / B71B First Floor / 71B-AHU-20 / SF_FAIL","" 
"1982","7/16/2025 14:38:13","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1983","7/16/2025 14:36:40","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:01:33","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1984","7/16/2025 14:31:29","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1985","7/16/2025 14:28:14","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:03:14","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1986","7/16/2025 12:33:10","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1987","7/16/2025 12:29:38","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:03:31","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1988","7/16/2025 11:06:04","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1989","7/16/2025 11:03:57","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:02:07","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1990","7/16/2025 9:46:54","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1991","7/16/2025 9:41:49","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:05:04","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1992","7/16/2025 9:39:01","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 30/First Floor/Rm 107 Membrane Lab/30-VAV-033 CV Exhaust","EXHAUST_FLO_LO","Offnormal","" ,"5d 11:56:00","The exhaust airflow cfm is too low below setpoint.
The exhaust airflow cfm is too low below setpoint.
Main LBNL Campus / Building 30 / First Floor / Rm 107 Membrane Lab / 30-VAV-033 CV Exhaust / EXHAUST_FLO_LO","" 
"1993","7/16/2025 9:31:36","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1994","7/16/2025 9:31:11","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:00:24","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1995","7/16/2025 8:00:42","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1996","7/16/2025 7:56:52","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:03:50","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1997","7/16/2025 7:51:40","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1998","7/16/2025 7:51:29","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:00:10","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"1999","7/16/2025 7:12:56","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 30/Third Floor/Rm 309 Interface Synthesis Lab/Rm 309 Fume Hoods/30-FECD-309-1 Interface","Setback Status","Offnormal","Ack","1d 19:34:55","Setback Status: Setback Status is active at Rm 309 Interface Synthesis Lab / Rm 309 Fume Hoods / 30-FECD-309-1 Interface / Setback Status.
Setback Status: Setback Status is active at Rm 309 Interface Synthesis Lab / Rm 309 Fume Hoods / 30-FECD-309-1 Interface / Setback Status.
Main LBNL Campus / Building 30 / Third Floor / Rm 309 Interface Synthesis Lab / Rm 309 Fume Hoods / 30-FECD-309-1 Interface / Setback Status","" 
"2000","7/16/2025 6:46:39","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 33/Roof/VFDs/33-EF-3 (BL-03) Lab Exhaust Interface","FAULT","Offnormal","Return","","FAULT: VFD Fault Alarm is active at Roof / VFDs / 33-EF-3 (BL-03) Lab Exhaust Interface / FAULT.
FAULT: VFD Fault Alarm is active at Roof / VFDs / 33-EF-3 (BL-03) Lab Exhaust Interface / FAULT.
Main LBNL Campus / Building 33 / Roof / VFDs / 33-EF-3 (BL-03) Lab Exhaust Interface / FAULT","" 
"2001","7/16/2025 4:31:59","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 69/B69 First Floor/69-BL-005 (EF-3)","EF_FAIL","Offnormal","Ack","13:28:59","EF_FAIL: Exhaust Fan Failure Alarm is active at Building 69 / B69 First Floor / 69-BL-005 (EF-3) / EF_FAIL.
EF_FAIL: Exhaust Fan Failure Alarm is active at Building 69 / B69 First Floor / 69-BL-005 (EF-3) / EF_FAIL.
Main LBNL Campus / Building 69 / B69 First Floor / 69-BL-005 (EF-3) / EF_FAIL","" 
"2002","7/16/2025 2:54:12","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 71B/B71B First Floor/71B-AHU-20","SF_FAIL","Offnormal","Ack","14:13:23","SF_FAIL: Supply Fan Failure Alarm is active at Building 71B / B71B First Floor / 71B-AHU-20 / SF_FAIL.
SF_FAIL: Supply Fan Failure Alarm is active at Building 71B / B71B First Floor / 71B-AHU-20 / SF_FAIL.
Main LBNL Campus / Building 71B / B71B First Floor / 71B-AHU-20 / SF_FAIL","" 
"2003","7/16/2025 1:46:15","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"2004","7/16/2025 1:37:42","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:08:32","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"2005","7/16/2025 0:08:49","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"2006","7/16/2025 0:03:05","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:05:43","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"2007","7/15/2025 23:33:21","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"2008","7/15/2025 23:28:03","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:05:17","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"2009","7/15/2025 23:02:57","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"2010","7/15/2025 22:56:39","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:06:18","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"2011","7/15/2025 22:38:35","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"2012","7/15/2025 22:33:28","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:05:06","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"2013","7/15/2025 21:01:00","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 33/First Floor/Rm 142A & 143D VAV-011","DAT_LO","Normal","" ,"","Building 33 / First Floor / Rm 142A & 143D VAV-011 / DAT_LO The discharge air temperature has returned to normal.
Building 33 / First Floor / Rm 142A & 143D VAV-011 / DAT_LO The discharge air temperature has returned to normal.
$Main LBNL Campus / Building 33 / First Floor / Rm 142A & 143D VAV-011 / DAT_LO","" 
"2014","7/15/2025 20:48:01","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"2015","7/15/2025 20:46:30","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:01:30","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"2016","7/15/2025 20:41:06","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"2017","7/15/2025 20:41:02","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:00:03","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
